,subject_id,variable,week,value
10039,100051,Doudnabacteria,35,M
10040,100056,Doudnabacteria,35,
10041,100057,Doudnabacteria,35,
10042,100061,Doudnabacteria,35,
10043,100063,Doudnabacteria,35,
10044,100064,Doudnabacteria,35,M
10045,100068,Doudnabacteria,35,M
10046,100069,Doudnabacteria,35,
10047,100070,Doudnabacteria,35,
10048,100076,Doudnabacteria,35,
10049,100078,Doudnabacteria,35,
10050,100079,Doudnabacteria,35,
10051,100108,Doudnabacteria,35,
10052,100001,Doudnabacteria,36,M
10053,100002,Doudnabacteria,36,
10054,100003,Doudnabacteria,36,M
10055,100004,Doudnabacteria,36,
10056,100005,Doudnabacteria,36,
10057,100006,Doudnabacteria,36,
10058,100009,Doudnabacteria,36,
10059,100017,Doudnabacteria,36,
10060,100018,Doudnabacteria,36,M
10061,100019,Doudnabacteria,36,
10062,100021,Doudnabacteria,36,
10063,100034,Doudnabacteria,36,
10064,100036,Doudnabacteria,36,M
10065,100043,Doudnabacteria,36,
10066,100050,Doudnabacteria,36,
10067,100051,Doudnabacteria,36,M
10068,100056,Doudnabacteria,36,
10069,100057,Doudnabacteria,36,
10070,100061,Doudnabacteria,36,
10071,100063,Doudnabacteria,36,
10072,100064,Doudnabacteria,36,
10073,100068,Doudnabacteria,36,
10074,100069,Doudnabacteria,36,
10075,100070,Doudnabacteria,36,
10076,100076,Doudnabacteria,36,
10077,100078,Doudnabacteria,36,
10078,100079,Doudnabacteria,36,
10079,100108,Doudnabacteria,36,
10080,100001,Ellin6529,25,
10081,100002,Ellin6529,25,
10082,100003,Ellin6529,25,
10083,100004,Ellin6529,25,M
10084,100005,Ellin6529,25,
10085,100006,Ellin6529,25,
10086,100009,Ellin6529,25,
10087,100017,Ellin6529,25,
10088,100018,Ellin6529,25,
10089,100019,Ellin6529,25,
10090,100021,Ellin6529,25,
10091,100034,Ellin6529,25,
10092,100036,Ellin6529,25,
10093,100043,Ellin6529,25,
10094,100050,Ellin6529,25,
10095,100051,Ellin6529,25,
10096,100056,Ellin6529,25,
10097,100057,Ellin6529,25,
10098,100061,Ellin6529,25,
10099,100063,Ellin6529,25,
10100,100064,Ellin6529,25,
10101,100068,Ellin6529,25,
10102,100069,Ellin6529,25,
10103,100070,Ellin6529,25,
10104,100076,Ellin6529,25,
10105,100078,Ellin6529,25,
10106,100079,Ellin6529,25,
10107,100108,Ellin6529,25,
10108,100001,Ellin6529,26,
10109,100002,Ellin6529,26,
10110,100003,Ellin6529,26,M
10111,100004,Ellin6529,26,
10112,100005,Ellin6529,26,
10113,100006,Ellin6529,26,
10114,100009,Ellin6529,26,
10115,100017,Ellin6529,26,
10116,100018,Ellin6529,26,
10117,100019,Ellin6529,26,
10118,100021,Ellin6529,26,
10119,100034,Ellin6529,26,M
10120,100036,Ellin6529,26,
10121,100043,Ellin6529,26,M
10122,100050,Ellin6529,26,
10123,100051,Ellin6529,26,
10124,100056,Ellin6529,26,
10125,100057,Ellin6529,26,
10126,100061,Ellin6529,26,
10127,100063,Ellin6529,26,
10128,100064,Ellin6529,26,
10129,100068,Ellin6529,26,
10130,100069,Ellin6529,26,
10131,100070,Ellin6529,26,
10132,100076,Ellin6529,26,
10133,100078,Ellin6529,26,
10134,100079,Ellin6529,26,
10135,100108,Ellin6529,26,
10136,100001,Ellin6529,27,
10137,100002,Ellin6529,27,
10138,100003,Ellin6529,27,M
10139,100004,Ellin6529,27,M
10140,100005,Ellin6529,27,
10141,100006,Ellin6529,27,
10142,100009,Ellin6529,27,
10143,100017,Ellin6529,27,
10144,100018,Ellin6529,27,
10145,100019,Ellin6529,27,
10146,100021,Ellin6529,27,
10147,100034,Ellin6529,27,
10148,100036,Ellin6529,27,
10149,100043,Ellin6529,27,M
10150,100050,Ellin6529,27,
10151,100051,Ellin6529,27,
10152,100056,Ellin6529,27,
10153,100057,Ellin6529,27,
10154,100061,Ellin6529,27,
10155,100063,Ellin6529,27,
10156,100064,Ellin6529,27,
10157,100068,Ellin6529,27,
10158,100069,Ellin6529,27,
10159,100070,Ellin6529,27,
10160,100076,Ellin6529,27,M
10161,100078,Ellin6529,27,
10162,100079,Ellin6529,27,
10163,100108,Ellin6529,27,
10164,100001,Ellin6529,28,M
10165,100002,Ellin6529,28,
10166,100003,Ellin6529,28,M
10167,100004,Ellin6529,28,
10168,100005,Ellin6529,28,
10169,100006,Ellin6529,28,
10170,100009,Ellin6529,28,
10171,100017,Ellin6529,28,
10172,100018,Ellin6529,28,
10173,100019,Ellin6529,28,
10174,100021,Ellin6529,28,
10175,100034,Ellin6529,28,
10176,100036,Ellin6529,28,
10177,100043,Ellin6529,28,
10178,100050,Ellin6529,28,
10179,100051,Ellin6529,28,
10180,100056,Ellin6529,28,
10181,100057,Ellin6529,28,M
10182,100061,Ellin6529,28,
10183,100063,Ellin6529,28,
10184,100064,Ellin6529,28,
10185,100068,Ellin6529,28,
10186,100069,Ellin6529,28,
10187,100070,Ellin6529,28,
10188,100076,Ellin6529,28,
10189,100078,Ellin6529,28,M
10190,100079,Ellin6529,28,
10191,100108,Ellin6529,28,M
10192,100001,Ellin6529,29,A
10193,100002,Ellin6529,29,
10194,100003,Ellin6529,29,
10195,100004,Ellin6529,29,A
10196,100005,Ellin6529,29,
10197,100006,Ellin6529,29,A
10198,100009,Ellin6529,29,A
10199,100017,Ellin6529,29,
10200,100018,Ellin6529,29,
10201,100019,Ellin6529,29,
10202,100021,Ellin6529,29,A
10203,100034,Ellin6529,29,A
10204,100036,Ellin6529,29,Z
10205,100043,Ellin6529,29,A
10206,100050,Ellin6529,29,
10207,100051,Ellin6529,29,
10208,100056,Ellin6529,29,
10209,100057,Ellin6529,29,A
10210,100061,Ellin6529,29,
10211,100063,Ellin6529,29,
10212,100064,Ellin6529,29,
10213,100068,Ellin6529,29,
10214,100069,Ellin6529,29,
10215,100070,Ellin6529,29,
10216,100076,Ellin6529,29,
10217,100078,Ellin6529,29,A
10218,100079,Ellin6529,29,
10219,100108,Ellin6529,29,A
10220,100001,Ellin6529,30,A
10221,100002,Ellin6529,30,A
10222,100003,Ellin6529,30,A
10223,100004,Ellin6529,30,
10224,100005,Ellin6529,30,A
10225,100006,Ellin6529,30,
10226,100009,Ellin6529,30,A
10227,100017,Ellin6529,30,
10228,100018,Ellin6529,30,
10229,100019,Ellin6529,30,
10230,100021,Ellin6529,30,A
10231,100034,Ellin6529,30,
10232,100036,Ellin6529,30,
10233,100043,Ellin6529,30,
10234,100050,Ellin6529,30,A
10235,100051,Ellin6529,30,
10236,100056,Ellin6529,30,
10237,100057,Ellin6529,30,A
10238,100061,Ellin6529,30,
10239,100063,Ellin6529,30,
10240,100064,Ellin6529,30,
10241,100068,Ellin6529,30,
10242,100069,Ellin6529,30,Z
10243,100070,Ellin6529,30,
10244,100076,Ellin6529,30,
10245,100078,Ellin6529,30,
10246,100079,Ellin6529,30,A
10247,100108,Ellin6529,30,A
10248,100001,Ellin6529,31,M
10249,100002,Ellin6529,31,
10250,100003,Ellin6529,31,M
10251,100004,Ellin6529,31,
10252,100005,Ellin6529,31,M
10253,100006,Ellin6529,31,M
10254,100009,Ellin6529,31,
10255,100017,Ellin6529,31,
10256,100018,Ellin6529,31,
10257,100019,Ellin6529,31,
10258,100021,Ellin6529,31,
10259,100034,Ellin6529,31,M
10260,100036,Ellin6529,31,M
10261,100043,Ellin6529,31,M
10262,100050,Ellin6529,31,M
10263,100051,Ellin6529,31,M
10264,100056,Ellin6529,31,
10265,100057,Ellin6529,31,M
10266,100061,Ellin6529,31,
10267,100063,Ellin6529,31,M
10268,100064,Ellin6529,31,
10269,100068,Ellin6529,31,M
10270,100069,Ellin6529,31,M
10271,100070,Ellin6529,31,
10272,100076,Ellin6529,31,
10273,100078,Ellin6529,31,
10274,100079,Ellin6529,31,
10275,100108,Ellin6529,31,
10276,100001,Ellin6529,32,M
10277,100002,Ellin6529,32,M
10278,100003,Ellin6529,32,M
10279,100004,Ellin6529,32,
10280,100005,Ellin6529,32,M
10281,100006,Ellin6529,32,
10282,100009,Ellin6529,32,M
10283,100017,Ellin6529,32,
10284,100018,Ellin6529,32,M
10285,100019,Ellin6529,32,M
10286,100021,Ellin6529,32,
10287,100034,Ellin6529,32,M
10288,100036,Ellin6529,32,
10289,100043,Ellin6529,32,M
10290,100050,Ellin6529,32,M
10291,100051,Ellin6529,32,M
10292,100056,Ellin6529,32,M
10293,100057,Ellin6529,32,
10294,100061,Ellin6529,32,M
10295,100063,Ellin6529,32,M
10296,100064,Ellin6529,32,M
10297,100068,Ellin6529,32,
10298,100069,Ellin6529,32,
10299,100070,Ellin6529,32,
10300,100076,Ellin6529,32,
10301,100078,Ellin6529,32,
10302,100079,Ellin6529,32,M
10303,100108,Ellin6529,32,
10304,100001,Ellin6529,33,A
10305,100002,Ellin6529,33,A
10306,100003,Ellin6529,33,
10307,100004,Ellin6529,33,A
10308,100005,Ellin6529,33,
10309,100006,Ellin6529,33,
10310,100009,Ellin6529,33,A
10311,100017,Ellin6529,33,A
10312,100018,Ellin6529,33,A
10313,100019,Ellin6529,33,
10314,100021,Ellin6529,33,
10315,100034,Ellin6529,33,
10316,100036,Ellin6529,33,
10317,100043,Ellin6529,33,
10318,100050,Ellin6529,33,
10319,100051,Ellin6529,33,
10320,100056,Ellin6529,33,
10321,100057,Ellin6529,33,
10322,100061,Ellin6529,33,A
10323,100063,Ellin6529,33,A
10324,100064,Ellin6529,33,A
10325,100068,Ellin6529,33,A
10326,100069,Ellin6529,33,
10327,100070,Ellin6529,33,A
10328,100076,Ellin6529,33,
10329,100078,Ellin6529,33,A
10330,100079,Ellin6529,33,
10331,100108,Ellin6529,33,
10332,100001,Ellin6529,34,M
10333,100002,Ellin6529,34,
10334,100003,Ellin6529,34,
10335,100004,Ellin6529,34,M
10336,100005,Ellin6529,34,M
10337,100006,Ellin6529,34,
10338,100009,Ellin6529,34,
10339,100017,Ellin6529,34,M
10340,100018,Ellin6529,34,M
10341,100019,Ellin6529,34,
10342,100021,Ellin6529,34,
10343,100034,Ellin6529,34,
10344,100036,Ellin6529,34,M
10345,100043,Ellin6529,34,
10346,100050,Ellin6529,34,
10347,100051,Ellin6529,34,M
10348,100056,Ellin6529,34,
10349,100057,Ellin6529,34,
10350,100061,Ellin6529,34,
10351,100063,Ellin6529,34,M
10352,100064,Ellin6529,34,
10353,100068,Ellin6529,34,
10354,100069,Ellin6529,34,M
10355,100070,Ellin6529,34,
10356,100076,Ellin6529,34,
10357,100078,Ellin6529,34,
10358,100079,Ellin6529,34,
10359,100108,Ellin6529,34,
10360,100001,Ellin6529,35,M
10361,100002,Ellin6529,35,
10362,100003,Ellin6529,35,
10363,100004,Ellin6529,35,
10364,100005,Ellin6529,35,
10365,100006,Ellin6529,35,
10366,100009,Ellin6529,35,
10367,100017,Ellin6529,35,M
10368,100018,Ellin6529,35,M
10369,100019,Ellin6529,35,
10370,100021,Ellin6529,35,
10371,100034,Ellin6529,35,
10372,100036,Ellin6529,35,
10373,100043,Ellin6529,35,
10374,100050,Ellin6529,35,
10375,100051,Ellin6529,35,M
10376,100056,Ellin6529,35,
10377,100057,Ellin6529,35,
10378,100061,Ellin6529,35,
10379,100063,Ellin6529,35,
10380,100064,Ellin6529,35,M
10381,100068,Ellin6529,35,M
10382,100069,Ellin6529,35,
10383,100070,Ellin6529,35,
10384,100076,Ellin6529,35,
10385,100078,Ellin6529,35,
10386,100079,Ellin6529,35,
10387,100108,Ellin6529,35,
10388,100001,Ellin6529,36,M
10389,100002,Ellin6529,36,
10390,100003,Ellin6529,36,M
10391,100004,Ellin6529,36,
10392,100005,Ellin6529,36,
10393,100006,Ellin6529,36,
10394,100009,Ellin6529,36,
10395,100017,Ellin6529,36,
10396,100018,Ellin6529,36,M
10397,100019,Ellin6529,36,
10398,100021,Ellin6529,36,
10399,100034,Ellin6529,36,
10400,100036,Ellin6529,36,M
10401,100043,Ellin6529,36,
10402,100050,Ellin6529,36,
10403,100051,Ellin6529,36,M
10404,100056,Ellin6529,36,
10405,100057,Ellin6529,36,
10406,100061,Ellin6529,36,
10407,100063,Ellin6529,36,
10408,100064,Ellin6529,36,
10409,100068,Ellin6529,36,
10410,100069,Ellin6529,36,
10411,100070,Ellin6529,36,
10412,100076,Ellin6529,36,
10413,100078,Ellin6529,36,
10414,100079,Ellin6529,36,
10415,100108,Ellin6529,36,
10416,100001,Elusimicrobia,25,
10417,100002,Elusimicrobia,25,
10418,100003,Elusimicrobia,25,
10419,100004,Elusimicrobia,25,M
10420,100005,Elusimicrobia,25,
10421,100006,Elusimicrobia,25,
10422,100009,Elusimicrobia,25,
10423,100017,Elusimicrobia,25,
10424,100018,Elusimicrobia,25,
10425,100019,Elusimicrobia,25,
10426,100021,Elusimicrobia,25,
10427,100034,Elusimicrobia,25,
10428,100036,Elusimicrobia,25,
10429,100043,Elusimicrobia,25,
10430,100050,Elusimicrobia,25,
10431,100051,Elusimicrobia,25,
10432,100056,Elusimicrobia,25,
10433,100057,Elusimicrobia,25,
10434,100061,Elusimicrobia,25,
10435,100063,Elusimicrobia,25,
10436,100064,Elusimicrobia,25,
10437,100068,Elusimicrobia,25,
10438,100069,Elusimicrobia,25,
10439,100070,Elusimicrobia,25,
10440,100076,Elusimicrobia,25,
10441,100078,Elusimicrobia,25,
10442,100079,Elusimicrobia,25,
10443,100108,Elusimicrobia,25,
10444,100001,Elusimicrobia,26,
10445,100002,Elusimicrobia,26,
10446,100003,Elusimicrobia,26,M
10447,100004,Elusimicrobia,26,
10448,100005,Elusimicrobia,26,
10449,100006,Elusimicrobia,26,
10450,100009,Elusimicrobia,26,
10451,100017,Elusimicrobia,26,
10452,100018,Elusimicrobia,26,
10453,100019,Elusimicrobia,26,
10454,100021,Elusimicrobia,26,
10455,100034,Elusimicrobia,26,M
10456,100036,Elusimicrobia,26,
10457,100043,Elusimicrobia,26,M
10458,100050,Elusimicrobia,26,
10459,100051,Elusimicrobia,26,
10460,100056,Elusimicrobia,26,
10461,100057,Elusimicrobia,26,
10462,100061,Elusimicrobia,26,
10463,100063,Elusimicrobia,26,
10464,100064,Elusimicrobia,26,
10465,100068,Elusimicrobia,26,
10466,100069,Elusimicrobia,26,
10467,100070,Elusimicrobia,26,
10468,100076,Elusimicrobia,26,
10469,100078,Elusimicrobia,26,
10470,100079,Elusimicrobia,26,
10471,100108,Elusimicrobia,26,
10472,100001,Elusimicrobia,27,
10473,100002,Elusimicrobia,27,
10474,100003,Elusimicrobia,27,M
10475,100004,Elusimicrobia,27,M
10476,100005,Elusimicrobia,27,
10477,100006,Elusimicrobia,27,
10478,100009,Elusimicrobia,27,
10479,100017,Elusimicrobia,27,
10480,100018,Elusimicrobia,27,
10481,100019,Elusimicrobia,27,
10482,100021,Elusimicrobia,27,
10483,100034,Elusimicrobia,27,
10484,100036,Elusimicrobia,27,
10485,100043,Elusimicrobia,27,M
10486,100050,Elusimicrobia,27,
10487,100051,Elusimicrobia,27,
10488,100056,Elusimicrobia,27,
10489,100057,Elusimicrobia,27,
10490,100061,Elusimicrobia,27,
10491,100063,Elusimicrobia,27,
10492,100064,Elusimicrobia,27,
10493,100068,Elusimicrobia,27,
10494,100069,Elusimicrobia,27,
10495,100070,Elusimicrobia,27,
10496,100076,Elusimicrobia,27,M
10497,100078,Elusimicrobia,27,
10498,100079,Elusimicrobia,27,
10499,100108,Elusimicrobia,27,
10500,100001,Elusimicrobia,28,M
10501,100002,Elusimicrobia,28,
10502,100003,Elusimicrobia,28,M
10503,100004,Elusimicrobia,28,
10504,100005,Elusimicrobia,28,
10505,100006,Elusimicrobia,28,
10506,100009,Elusimicrobia,28,
10507,100017,Elusimicrobia,28,
10508,100018,Elusimicrobia,28,
10509,100019,Elusimicrobia,28,
10510,100021,Elusimicrobia,28,
10511,100034,Elusimicrobia,28,
10512,100036,Elusimicrobia,28,
10513,100043,Elusimicrobia,28,
10514,100050,Elusimicrobia,28,
10515,100051,Elusimicrobia,28,
10516,100056,Elusimicrobia,28,
10517,100057,Elusimicrobia,28,M
10518,100061,Elusimicrobia,28,
10519,100063,Elusimicrobia,28,
10520,100064,Elusimicrobia,28,
10521,100068,Elusimicrobia,28,
10522,100069,Elusimicrobia,28,
10523,100070,Elusimicrobia,28,
10524,100076,Elusimicrobia,28,
10525,100078,Elusimicrobia,28,M
10526,100079,Elusimicrobia,28,
10527,100108,Elusimicrobia,28,M
10528,100001,Elusimicrobia,29,M
10529,100002,Elusimicrobia,29,
10530,100003,Elusimicrobia,29,
10531,100004,Elusimicrobia,29,M
10532,100005,Elusimicrobia,29,
10533,100006,Elusimicrobia,29,M
10534,100009,Elusimicrobia,29,M
10535,100017,Elusimicrobia,29,
10536,100018,Elusimicrobia,29,
10537,100019,Elusimicrobia,29,
10538,100021,Elusimicrobia,29,M
10539,100034,Elusimicrobia,29,M
10540,100036,Elusimicrobia,29,M
10541,100043,Elusimicrobia,29,M
10542,100050,Elusimicrobia,29,
10543,100051,Elusimicrobia,29,
10544,100056,Elusimicrobia,29,
10545,100057,Elusimicrobia,29,M
10546,100061,Elusimicrobia,29,
10547,100063,Elusimicrobia,29,
10548,100064,Elusimicrobia,29,
10549,100068,Elusimicrobia,29,
10550,100069,Elusimicrobia,29,
10551,100070,Elusimicrobia,29,
10552,100076,Elusimicrobia,29,
10553,100078,Elusimicrobia,29,M
10554,100079,Elusimicrobia,29,
10555,100108,Elusimicrobia,29,M
10556,100001,Elusimicrobia,30,M
10557,100002,Elusimicrobia,30,M
10558,100003,Elusimicrobia,30,M
10559,100004,Elusimicrobia,30,
10560,100005,Elusimicrobia,30,M
10561,100006,Elusimicrobia,30,
10562,100009,Elusimicrobia,30,M
10563,100017,Elusimicrobia,30,
10564,100018,Elusimicrobia,30,
10565,100019,Elusimicrobia,30,
10566,100021,Elusimicrobia,30,M
10567,100034,Elusimicrobia,30,
10568,100036,Elusimicrobia,30,
10569,100043,Elusimicrobia,30,
10570,100050,Elusimicrobia,30,M
10571,100051,Elusimicrobia,30,
10572,100056,Elusimicrobia,30,
10573,100057,Elusimicrobia,30,M
10574,100061,Elusimicrobia,30,
10575,100063,Elusimicrobia,30,
10576,100064,Elusimicrobia,30,
10577,100068,Elusimicrobia,30,
10578,100069,Elusimicrobia,30,M
10579,100070,Elusimicrobia,30,
10580,100076,Elusimicrobia,30,
10581,100078,Elusimicrobia,30,
10582,100079,Elusimicrobia,30,M
10583,100108,Elusimicrobia,30,M
10584,100001,Elusimicrobia,31,M
10585,100002,Elusimicrobia,31,
10586,100003,Elusimicrobia,31,M
10587,100004,Elusimicrobia,31,
10588,100005,Elusimicrobia,31,M
10589,100006,Elusimicrobia,31,M
10590,100009,Elusimicrobia,31,
10591,100017,Elusimicrobia,31,
10592,100018,Elusimicrobia,31,
10593,100019,Elusimicrobia,31,
10594,100021,Elusimicrobia,31,
10595,100034,Elusimicrobia,31,M
10596,100036,Elusimicrobia,31,M
10597,100043,Elusimicrobia,31,M
10598,100050,Elusimicrobia,31,M
10599,100051,Elusimicrobia,31,M
10600,100056,Elusimicrobia,31,
10601,100057,Elusimicrobia,31,M
10602,100061,Elusimicrobia,31,
10603,100063,Elusimicrobia,31,M
10604,100064,Elusimicrobia,31,
10605,100068,Elusimicrobia,31,M
10606,100069,Elusimicrobia,31,M
10607,100070,Elusimicrobia,31,
10608,100076,Elusimicrobia,31,
10609,100078,Elusimicrobia,31,
10610,100079,Elusimicrobia,31,
10611,100108,Elusimicrobia,31,
10612,100001,Elusimicrobia,32,M
10613,100002,Elusimicrobia,32,M
10614,100003,Elusimicrobia,32,M
10615,100004,Elusimicrobia,32,
10616,100005,Elusimicrobia,32,M
10617,100006,Elusimicrobia,32,
10618,100009,Elusimicrobia,32,M
10619,100017,Elusimicrobia,32,
10620,100018,Elusimicrobia,32,M
10621,100019,Elusimicrobia,32,M
10622,100021,Elusimicrobia,32,
10623,100034,Elusimicrobia,32,M
10624,100036,Elusimicrobia,32,
10625,100043,Elusimicrobia,32,M
10626,100050,Elusimicrobia,32,M
10627,100051,Elusimicrobia,32,M
10628,100056,Elusimicrobia,32,M
10629,100057,Elusimicrobia,32,
10630,100061,Elusimicrobia,32,M
10631,100063,Elusimicrobia,32,M
10632,100064,Elusimicrobia,32,M
10633,100068,Elusimicrobia,32,
10634,100069,Elusimicrobia,32,
10635,100070,Elusimicrobia,32,
10636,100076,Elusimicrobia,32,
10637,100078,Elusimicrobia,32,
10638,100079,Elusimicrobia,32,M
10639,100108,Elusimicrobia,32,
10640,100001,Elusimicrobia,33,M
10641,100002,Elusimicrobia,33,M
10642,100003,Elusimicrobia,33,
10643,100004,Elusimicrobia,33,M
10644,100005,Elusimicrobia,33,
10645,100006,Elusimicrobia,33,
10646,100009,Elusimicrobia,33,M
10647,100017,Elusimicrobia,33,M
10648,100018,Elusimicrobia,33,M
10649,100019,Elusimicrobia,33,
10650,100021,Elusimicrobia,33,
10651,100034,Elusimicrobia,33,
10652,100036,Elusimicrobia,33,
10653,100043,Elusimicrobia,33,
10654,100050,Elusimicrobia,33,
10655,100051,Elusimicrobia,33,
10656,100056,Elusimicrobia,33,
10657,100057,Elusimicrobia,33,
10658,100061,Elusimicrobia,33,M
10659,100063,Elusimicrobia,33,M
10660,100064,Elusimicrobia,33,M
10661,100068,Elusimicrobia,33,M
10662,100069,Elusimicrobia,33,
10663,100070,Elusimicrobia,33,M
10664,100076,Elusimicrobia,33,
10665,100078,Elusimicrobia,33,M
10666,100079,Elusimicrobia,33,
10667,100108,Elusimicrobia,33,
10668,100001,Elusimicrobia,34,M
10669,100002,Elusimicrobia,34,
10670,100003,Elusimicrobia,34,
10671,100004,Elusimicrobia,34,M
10672,100005,Elusimicrobia,34,M
10673,100006,Elusimicrobia,34,
10674,100009,Elusimicrobia,34,
10675,100017,Elusimicrobia,34,M
10676,100018,Elusimicrobia,34,M
10677,100019,Elusimicrobia,34,
10678,100021,Elusimicrobia,34,
10679,100034,Elusimicrobia,34,
10680,100036,Elusimicrobia,34,M
10681,100043,Elusimicrobia,34,
10682,100050,Elusimicrobia,34,
10683,100051,Elusimicrobia,34,M
10684,100056,Elusimicrobia,34,
10685,100057,Elusimicrobia,34,
10686,100061,Elusimicrobia,34,
10687,100063,Elusimicrobia,34,M
10688,100064,Elusimicrobia,34,
10689,100068,Elusimicrobia,34,
10690,100069,Elusimicrobia,34,M
10691,100070,Elusimicrobia,34,
10692,100076,Elusimicrobia,34,
10693,100078,Elusimicrobia,34,
10694,100079,Elusimicrobia,34,
10695,100108,Elusimicrobia,34,
10696,100001,Elusimicrobia,35,M
10697,100002,Elusimicrobia,35,
10698,100003,Elusimicrobia,35,
10699,100004,Elusimicrobia,35,
10700,100005,Elusimicrobia,35,
10701,100006,Elusimicrobia,35,
10702,100009,Elusimicrobia,35,
10703,100017,Elusimicrobia,35,M
10704,100018,Elusimicrobia,35,M
10705,100019,Elusimicrobia,35,
10706,100021,Elusimicrobia,35,
10707,100034,Elusimicrobia,35,
10708,100036,Elusimicrobia,35,
10709,100043,Elusimicrobia,35,
10710,100050,Elusimicrobia,35,
10711,100051,Elusimicrobia,35,M
10712,100056,Elusimicrobia,35,
10713,100057,Elusimicrobia,35,
10714,100061,Elusimicrobia,35,
10715,100063,Elusimicrobia,35,
10716,100064,Elusimicrobia,35,M
10717,100068,Elusimicrobia,35,M
10718,100069,Elusimicrobia,35,
10719,100070,Elusimicrobia,35,
10720,100076,Elusimicrobia,35,
10721,100078,Elusimicrobia,35,
10722,100079,Elusimicrobia,35,
10723,100108,Elusimicrobia,35,
10724,100001,Elusimicrobia,36,M
10725,100002,Elusimicrobia,36,
10726,100003,Elusimicrobia,36,M
10727,100004,Elusimicrobia,36,
10728,100005,Elusimicrobia,36,
10729,100006,Elusimicrobia,36,
10730,100009,Elusimicrobia,36,
10731,100017,Elusimicrobia,36,
10732,100018,Elusimicrobia,36,M
10733,100019,Elusimicrobia,36,
10734,100021,Elusimicrobia,36,
10735,100034,Elusimicrobia,36,
10736,100036,Elusimicrobia,36,M
10737,100043,Elusimicrobia,36,
10738,100050,Elusimicrobia,36,
10739,100051,Elusimicrobia,36,M
10740,100056,Elusimicrobia,36,
10741,100057,Elusimicrobia,36,
10742,100061,Elusimicrobia,36,
10743,100063,Elusimicrobia,36,
10744,100064,Elusimicrobia,36,
10745,100068,Elusimicrobia,36,
10746,100069,Elusimicrobia,36,
10747,100070,Elusimicrobia,36,
10748,100076,Elusimicrobia,36,
10749,100078,Elusimicrobia,36,
10750,100079,Elusimicrobia,36,
10751,100108,Elusimicrobia,36,
10752,100001,Fibrobacteria,25,
10753,100002,Fibrobacteria,25,
10754,100003,Fibrobacteria,25,
10755,100004,Fibrobacteria,25,M
10756,100005,Fibrobacteria,25,
10757,100006,Fibrobacteria,25,
10758,100009,Fibrobacteria,25,
10759,100017,Fibrobacteria,25,
10760,100018,Fibrobacteria,25,
10761,100019,Fibrobacteria,25,
10762,100021,Fibrobacteria,25,
10763,100034,Fibrobacteria,25,
10764,100036,Fibrobacteria,25,
10765,100043,Fibrobacteria,25,
10766,100050,Fibrobacteria,25,
10767,100051,Fibrobacteria,25,
10768,100056,Fibrobacteria,25,
10769,100057,Fibrobacteria,25,
10770,100061,Fibrobacteria,25,
10771,100063,Fibrobacteria,25,
10772,100064,Fibrobacteria,25,
10773,100068,Fibrobacteria,25,
10774,100069,Fibrobacteria,25,
10775,100070,Fibrobacteria,25,
10776,100076,Fibrobacteria,25,
10777,100078,Fibrobacteria,25,
10778,100079,Fibrobacteria,25,
10779,100108,Fibrobacteria,25,
10780,100001,Fibrobacteria,26,
10781,100002,Fibrobacteria,26,
10782,100003,Fibrobacteria,26,M
10783,100004,Fibrobacteria,26,
10784,100005,Fibrobacteria,26,
10785,100006,Fibrobacteria,26,
10786,100009,Fibrobacteria,26,
10787,100017,Fibrobacteria,26,
10788,100018,Fibrobacteria,26,
10789,100019,Fibrobacteria,26,
10790,100021,Fibrobacteria,26,
10791,100034,Fibrobacteria,26,M
10792,100036,Fibrobacteria,26,
10793,100043,Fibrobacteria,26,M
10794,100050,Fibrobacteria,26,
10795,100051,Fibrobacteria,26,
10796,100056,Fibrobacteria,26,
10797,100057,Fibrobacteria,26,
10798,100061,Fibrobacteria,26,
10799,100063,Fibrobacteria,26,
10800,100064,Fibrobacteria,26,
10801,100068,Fibrobacteria,26,
10802,100069,Fibrobacteria,26,
10803,100070,Fibrobacteria,26,
10804,100076,Fibrobacteria,26,
10805,100078,Fibrobacteria,26,
10806,100079,Fibrobacteria,26,
10807,100108,Fibrobacteria,26,
10808,100001,Fibrobacteria,27,
10809,100002,Fibrobacteria,27,
10810,100003,Fibrobacteria,27,M
10811,100004,Fibrobacteria,27,M
10812,100005,Fibrobacteria,27,
10813,100006,Fibrobacteria,27,
10814,100009,Fibrobacteria,27,
10815,100017,Fibrobacteria,27,
10816,100018,Fibrobacteria,27,
10817,100019,Fibrobacteria,27,
10818,100021,Fibrobacteria,27,
10819,100034,Fibrobacteria,27,
10820,100036,Fibrobacteria,27,
10821,100043,Fibrobacteria,27,M
10822,100050,Fibrobacteria,27,
10823,100051,Fibrobacteria,27,
10824,100056,Fibrobacteria,27,
10825,100057,Fibrobacteria,27,
10826,100061,Fibrobacteria,27,
10827,100063,Fibrobacteria,27,
10828,100064,Fibrobacteria,27,
10829,100068,Fibrobacteria,27,
10830,100069,Fibrobacteria,27,
10831,100070,Fibrobacteria,27,
10832,100076,Fibrobacteria,27,M
10833,100078,Fibrobacteria,27,
10834,100079,Fibrobacteria,27,
10835,100108,Fibrobacteria,27,
10836,100001,Fibrobacteria,28,M
10837,100002,Fibrobacteria,28,
10838,100003,Fibrobacteria,28,M
10839,100004,Fibrobacteria,28,
10840,100005,Fibrobacteria,28,
